Name,Department,Date,Title,Review,Rating
DIAKOVERE Annastift,Orthopädie,06.02.2020,Tolle Schwestern.,"['Super Klinik, nettes, bemühtes Personal. Intensivschwestern allerdings unfreundlich.', 'Station 1 tolles Personal. Ärzte leider auch einige unfreundlich, einige nett. Zimmer naja, aber wird wohl umgebaut. Der Schmutz in den Ecken ist leider nicht ok.', 'Flusen oft im Zimmer. Badezimmer im Flur dreckig. Waschecke im Zimmer toll.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,03.02.2020,"Gute med. Versorgung, kein Komfort","['Das Team der Station A4 war Spitze. Sehr Motiviert und hilfsbereit und immer freundlich. . Nur leider zu wenig Personal. Besonders nachts muss man lange warten wenn man Hilfe benötigt. Die medizinische Behandlung ebenfalls top! Da ich mich nach dem ersten Gespräch dort sehr gut beraten gefühlt habe, habe ich eine weite Anfahrt in Kauf genommen. Die OP ist gut verlaufen, die Nachsorge läuft noch, daher habe ich noch kein endgültiges Ergebnis. Ich lag in einem Dreibettzimmer. Ohne Sichtschutz zwischen den Betten. 1Fernseher für alle, WC auf dem Flur. Auf dem Stationsabschnitt 1WC für Damen, 1 für Herren und nur 1  rollstuhlgerechtes WC für beide! Frisch operiert und kaum gehfähig, eine Zumutung. Das Haus wirbt mit einer neu renovierten, modernen Station. Optisch ist sie gut gelungen, aber weder komfortabel noch durchdacht.', 'Es scheint auf der Station auch schöne Zimmer zu geben, aber als Kassenpatient kann man halt auch Pech haben. Der Reinigungsdienst macht nur das Nötigste, das Essen ist nichts Besonderes.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden (Nur med. Versorgung und Pflege)', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden (Überall sehr lange Wartezeiten)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (S. Text)', '', '', '']"
DIAKOVERE Annastift,Verstoß melden,15.01.2020,Bewertung,"['Ich wurde vom Krankenhaus Weilburg  nach Hannover an die Klink Annastift überwiesen. Eine sehr gute Entscheidung.', 'Das OP-Vorgespräch, die Aufnahme im Krankenhaus sowie der gesamte Aufenthalt in der Klink sind sehr zufriedenstellend verlaufen. Die Pflegerinnen und Pfleger wahren sehr freudlich und immer bereit zu helfen. ', 'Meine Ärztin sowie Ihren Kollegin haben eine sehr gute Arbeit durchgeführt. Die Betreuung sowie die Informations- weitergabe an mich war sehr zufriedenstellend. ', 'Trotz der Umstände, warum ich die Klinik besuchte, fühlte ich mich bei meinen Ärztinnen sehr gut aufgehoben.', 'Bedanken möcht ich mich bei allen die an meiner Genesung beteiligt waren, ob Pfleger, Reinigungspersonal, Küche oder Ärzte, danke das ich euch kennengelernt habe.', '', 'Eines ist aber noch besser zu Organisieren: Die Absprache und die Zusammenarbeit zwischen den Stationen bzw. Abteilungen sollten verbessert werden.', '', 'VG', 'aus Hessen / Westerwald']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Verstoß melden,07.01.2020,Bewerbt Euch!!!,['Top Arbeitsklima. Gute Bezahlung.'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,16.12.2019,Hygiene könnte besser sein!,['Personal meist nett. Einige Schwestern der Station 8 Frech. Nachtwache der älteren Generation schlief im Nachtdienst im Svhwesternzimmer. Ärzte überlastet. Kaum Arzt gesehen. Fußböden bzw Ecken dreckig. Putzfrauen reagieren nicht auf Beschwerde!!!'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,10.12.2019,Testobjekt?,"['Ich bin mit oben genannten Krankheitsbild in der Ambulanz gewesen. Aufgrund meiner Dysplasie und dem Beschwerden war von Anfang an klar das alles auf eine OP hinauslaufen wird. Es wurde ein Termin vereinbart und so begab ich mich ins annastift. Eine 9 Jahre zuvor durchgeführte Hüftarthroskopie, an der anderen Hüfte, verlief komplikationslos und mit gutem Ergebnis weswegen ich Vertrauen hatte. Unter der OP sei festgestellt worden, dass die Behandlung arthroskopisch nicht möglich gewesen sei, im Nachhinein ist mir aufgefallen dass die Zugänge die in der vorherigen Behandlung gelegt wurden, nicht vorhanden waren... Man sagte mir man habe sich für eine Mini open OP entscheiden müssen da das Hüftgelenk unter der OP immer weggerutscht sei. Die OP ist nun anderthalb Jahre her und ich habe nahezu keine Erleichterung maximal 2% (es knackt weniger) Sport kann ich nicht ausüben ebenfalls fallen Spaziergänge aus. Rückblickend komme ich mir  wie ein Versuchskaninchen für die Mini open OP vor, mit der sich das Krankenhaus schmückt.', 'Die physiotherapeutischen Anwendungen waren meines Erachtens nach unzureichend, man hätte mir auch ein Faltblatt aushändigen können. Selbiges bekam ich allerdings als Handlungsanweisung für die Zeit zu Hause, jedoch keine konkreten ärztlich empfohlenen Anweisungen wie lange die Genesung dauern würde und wie ich mich verhalten sollte. Gegenwärtig habe ich erhebliche Einschränkungen in meiner Lebensqualität, sodass ich mich in andere, hoffentlich professionellere Hände begeben muss, damit ich wieder ein stückweit Lebens Qualität zurück erlangen kann.', 'Ein Lob definitiv an die Pflegekräfte, die großartiges an jedem einzelnen Tag leisten und immer ein Ohr hatten, dankeschön!']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,19.10.2019,Einfach TOP,"['Nach einem MRT und dem Verdacht auf einen Meniskusschaden mit der zusätzlichen Feststellung von zwei Raumforderungen im rechten Knie wurde mir von meinem Hausarzt die Klink im Annastift empfohlen.', '', 'Schon ab der ersten ambulanten Sprechstunde fühlte ich mich hier sehr gut aufgehoben.', '', 'Im weiteren Verlauf (Anmeldung und Aufnahme auf der Station) setzte sich dieser Eindruck weiter fort.', '', 'Die Ärzte und das Pflegepersonal waren sehr um uns Patienten bemüht und hatten immer Zeit bei weiteren Fragen oder Anmerkungen.', '', 'Zur OP und Nachsorge wurde uns immer wieder gesagt, sollten Schmerzen auftreten oder schlimmer werden, sollten wir uns sofort melden, um die Medikation anzupassen.', '', 'Die OP verlief sehr gut, es traten nach der OP keine Schmerzen auf die Tumore wurden entfernt und ich wurde nach sechs Tagen entlassen.', '', 'Ich kann hier und heute diese Klinik nur empfehlen, ich fühlte mich hier, wie oben schon beschrieben, sehr gut aufgehoben.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Danke an das gesamte Team der Station A4)', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,01.10.2019,Angenehmer Aufenthalt,"['Ich musste bereits das vierte Mal am Fuß operiert werden und habe alle vier Operationen im Annastift durchführen lassen.', 'Ich habe mich immer gut aufgehoben gefühlt.', 'Die Ärzte machen auf mich einen kompetenten Eindruck und das gesamte Personal ist hilfsbereit und freundlich.', '', 'Bei meiner jetzigen OP lag ich auf der umgebauten/renovierten Station. Kein Vergleich zu der unrenovierten Station.', 'Jetzt befinden sich sowohl WC als auch Dusche auf dem Zimmer. Mein Zimmer war ein Zweibettzimmer und jedes Bett hat seinen eigenen Fernseher. Das Bett war voll elektrisch verstellbar. Für ein Krankenhaus ein wirklich schönes Zimmer, dieses konnte den Aufenthalt angenehmer machen.', '', 'Das Essen ist im Ordnung. Das Mittagessen fande ich zum Teil auch wirklich ganz lecker.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden (Lange Wartezeit bei Aufnahmegespräch)', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Chirurgie,06.09.2019,das beste krankenhaus was ich bis jetzt besucht habe.,"['Die sind dabei das komplette krankenhaus zu sanieren und damit haben teilweise komplette etagen ausser betrieb genommen - meine station fand sich auf ein neuliche renovierten etage :-). in meinem raum war platz für nur 2 betten also ruhe ist (fast) garantiert. Es gab kostenloses wasser (wie immer) aber auch kostenloses WLAN und fernseher (1 interaktives fehrnseher pro bett!) mit kopfhörer. die betten waren auch komplett elektrisch zu bedienen also keine schwierigkeiten irgenetwas zu ändern in position, auch kein gründ eine Schwester um hilfe zu bitten dein kissen ein bisschien höher zu stellen oder so.... Die mitarbeitern (Physiotherapeuten, schwestern, aushilfen , ärtzte oder orderlies waren ALLE sehr nett und hilfreich. Wenn ich zum andere abteilung gehen soll um zB. einem röntgen zu machen dann gab es fast kein wartezeiten (maximal 5 minuten müsste ich einmal warten) was echt erstaunlich ist in den meisten krankenhaüser wo ich bisjetzt war. Normalerwise müsste ich mindestens 20 minuten warten (MHH). Sauber war der klinik in jeder patienten station wo ich durchgegangen bin und auch auf die gäste toiletten. ich hab immer die putz kolonie am akkern sehen um eine gute standart zuhalten.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Danke an alle :-))', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (Viel schneller geheilt als erwartet)', '', 'Verwaltung und Abläufe:', 'zufrieden (ist halt Deutschland - erwartet man es anders mit dem Büro krams?)', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden (1 TV pro bett !!!! Internet !!! 2 Betten pro raum !!!!)', '', '', '']"
DIAKOVERE Annastift,Orthopädie,04.09.2019,Zwei Knie für ein Hallejuja,"['Jahrelang hatte ich Knieschmerzen, am linken Bein, durch einen Sportunfall.', 'Ich habe das linke Bein geschont und dadurch das rechte Bein überbelastet.', 'Dadurch erhielt ich im laufe der Zeit starke O Beine und stark schmerzende Knie.', 'In der Zeitung wurde ich auf das Annastift aufmerksam und besuchte einen Vortrag vom Professor Dr. Windheim.', 'Bei einer Voruntersuchung kamen wir zum Ergebnis ""beide', 'Knie"" gleichzeitig zu operieren und zwei Vollendophrothesen einzusetzen.', 'Da ich starke O Beine hatte wurden gekoppelte Knieprothesen eingebaut.', 'Die Vorbesprechungen liefen sehr Freundlich und gut verständlich ab', 'Die Op. gelang hervorragend und zu meiner vollsten Zufriedenheit( Vielen Dank an Herrn Dr.Ettinger und Team).', 'Ich konnte vom ersten Tag beide Knie voll belasten, hatte keine Schmerzen und war der Exot im Krankenhaus und in der Reha.', 'Wer hatte schon gleichzeitig zwei neue Knie ?', 'Heute nach ca 5 Wochen kann ich gut gehen und stehen, habe keine Schmerzen und bin voll zufrieden.', 'Die Ärzte und das OP Personal war sehr professionell', 'und sehr angenehm.', 'Der Nachtschwester möchte ich besonders danken, da Sie sich rührend um mich gekümmert hatte, mir die Angst nahm und mich gut auf die OP vorbereitet hatte. Ich aber nicht mal Ihren Namen weiß.', 'Die anderen Mitarbeiter der Klinik waren alle sehr nett und kompetent.', '', 'Ich kann das Annastift nur weiter empfehlen']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Verstoß melden,04.08.2019,Orthopädie,['Super Klinik für Kinderorthopädie! Nette Ärzte und Schwestern. Kompetente Beratung! Guter OP Verlauf. Das einzigste negative keine WC und Dusche im Zimmer. Nur Vorhänge am Waschbecken. Essen so ok. Betreuung super spitzen Klasse. Leider einige dreckige Ecken auf Station. Rollstuhl war dreckig. Das könnte verbessert werden. Treppenhaus und Flure sehr dreckige Ecken! Wände in den WC Anlagen waren dreckig!'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,05.03.2019,Sehr zufrieden!,"['Vom ersten bis zum letzte Tag sehr gute Betreuung durch das Personal. Schmerztherapie wird ernst genommen. Trotz hoher Belastung der Schwestern, immer und jeder freundlich. Gute Aufklärung der Ärzte postoperativ.', 'Die Zimmer und Station alles neu und schön ausgestattet.', 'Ich kann die Klinik nur empfehlen!!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,29.01.2019,Besser geht nicht,"['Wirbelgleiten Spinalstenose Wirbelversteifung 3-4 und 4-5', 'Habe lange gesucht, war auch in Hamburg, letzte Entscheidung ANNASTIFT Hannover.', 'Da hat alles gepasst.', 'Krankenhauskeime haben es hier schwer, am Tag der Aufnahme Abstrich Mund, Nase auf Station Leiste.', 'Tag darauf OP.', 'Vorbereitung, mit spezial Duschgel waschen, flüssigkeit zur Mundspülung.', 'Narkosearzt (kannte ich schon vom Vorgespräch) bevor man Schlafen geht erscheint nochmal mit einem lächeln.', 'Nach der OP: der Chirurg kommt ans Bett stellt sich vor und sagt das alles gut verlaufen ist.', 'Auf Station 1 Schwestern und Pfleger top.', 'Die beste Entscheidung die ich in meinem Leben je getroffen habe.', 'Vielen lieben Dank an Euch alle, Ihr seid Spitze.', '']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,09.11.2018,erstklassige Klinik,"['Nach einer sehr guten und ausführlichen Beratung in der Sprechstunde, ca 3 Monate vor der Op, wurde ich am 01.10.2018 von Herrn PD Dr. med Ettinger und seinem Team, im Rahmen einer ""invasiven Studie"" (Computerbegleitende Op)am Knie operiert. Mit dem Ergebnis bin ich sehr zufrieden, war schmerzfrei und konnte schon am nächsten Tag Gehübungen unter Vollbelastung ausüben.', 'Fazit: Betreuung von der Aufnahme bis zur Entlassung in die REHA erstklassig.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (mein besonderer Dank gilt Herrn PD Dr. med Ettinger)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden (ich hatte als Kassenpatient als Wahlleistung ein 2-Bett-Zimmer auf Station 8)', '', '', '']"
DIAKOVERE Annastift,Orthopädie,28.10.2018,Super Klinik,"['Ich war an 17.9.18 im Annastift habe eine neue Hüfte bekommen,bin absolut begeistert ,die Ärzte sowieso das Pflegepersonal top und auch die Physiotherapie alles supergut.Den Pflegepersonal wurde nichts zuviel immer super nett.Uch kann das Annastift nur weiter empfehlen.Die OP bis jetzt alles gut ich war vonm ersten Tag an schmerzfrei']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Mehr geht nicht)', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (Alles top)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (Es gibt nichts zu meckern)', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
DIAKOVERE Annastift,Orthopädie,27.09.2018,Gluteusrefixation an der Hüfte,"['Nach einer Hüft-OP mit TEP in einer anderen Klinik in der Region Hannover hatte ich auch nach 2 Jahren noch Beschwerden beim Gehen. Im Laufe der beiden Jahre sprach ich bei mehreren Orthopäden, Kliniken und Spezialisten vor. Im Annastift besuchte ich die Endo-Sprechstunde und bekam endlich eine Diagnose, denn man hörte mir zu, sichtete meine Unterlagen und führte weitergehende Untersuchungen durch, die bis dato nicht gemacht worden sind. Aufgrund der Dinglichkeit und der andauernden Schmerzen erfolgte die stationäre Aufnahme mit OP-Termin innerhalb kurzer Zeit. ', '+ Ausführliche Aufklärung über die OP, ', '+ warmherzige Aufnahme durch die Mitarbeiter ', '+ Betreuung vor und nach OP ', '+ Versorgung insgesamt', '+ Berücksichtigung und Aufklärung über Risiken ', 'incl. Darstellung von Alternativen zur geplanten', 'OP (wurde dann auch so erfolgreich durchgeführt)']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden (Toiletten leider auf dem Flur)', '', '', '']"
DIAKOVERE Annastift,Orthopädie,01.08.2018,Vier OPs mit Spätfolgen für eine Bandscheiben-Vorwölbung,"['Ich hatte Ischias-Beschwerden, verursacht durch den Druck einer kleinen Vorwölbung der unteren Bandscheibe auf die S1-Nervenwurzel, - diagnostiziert durch einen Orthopäden und per MRT bestätigt.', 'Die Vorwölbung wurde in der ersten Operation (OP) am 22.08. eigenmächtig ignoriert, ohne mich zu informieren. Wegen einer vom mir zufällig bemerkten Fußlähmung, wurde am 25.8. nach einer MRT durch einen anderen Operateur die Vorwölbung und ein Bluterguss (Hämatom), der die Fußlähmung durch Kompression der L5-Nervenwurzel verursacht hatte, beseitigt. Am 28.8. bemerkte ich wiederum zufällig eine Lähmung des rechten Beins, was nach einer MRT abermals die Beseitigung eines Hämatoms an der L5-Nervenwurzel in einer OP am Fr 30.08. erforderte. Man legte bewusst keine Drainagen. Wegen vorab gegebener vieler Schmerzmittel habe ich von den wohl sehr schmerzhaften Hämatomen im Wirbelkanal Nichts spüren können (sollen?). Die Lähmungen hätten vom Pflegepersonal erkannt werden müssen und nicht so spät von mir selbst.', 'Wegen dieser Erfahrungen bekam ich auf meine Bitte zu einer qualitätsabsichernden Abschluss-MRT die ablehnende Antwort, dass jede weitere MRT Grund für eine erneute OP sein würde!', 'Ich habe deshalb einen Neurochirurgen um eine Zweitmeinung gebeten, der in einer vierten OP am 29.9. die Situation mit wenig Schmerzmitteln, Drainage und Tests auf Lähmungen am Bett und  fachgerecht bereinigte. ', 'Dauerhaft geblieben ist eine erhebliche Gehstörung durch Fußlähmungen, d.h. Taubheit an Wade und Fuß, Lähmung der Zehen und des Sprunggelenks, wodurch die Gleichgewichtssteuerung beim Gehen gestört ist und der Fuß nur mit der Außenkante aufgesetzt werden kann.', 'Da mir orthopädische Hilfsmittel unter der Nachwirkung starker Narkosen ohne Notwendigkeit eilfertig aufgedrängt wurden, habe ich den Verdacht auf eine finanzielle Umsatzbeteiligung am hausinternen Sanitätshaus.', 'Die Wirbelsäulen Chirurgie scheint vom guten Ruf Anderer Departments zu profitieren.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Wegen schlechter Erfahrung Zweitmeinung eingeholt)', '', 'Qualität der Beratung:', 'unzufrieden (Keine Visiten des Operateurs mit Auskunft über OP-Verlauf)', '', 'Mediz. Behandlung:', 'unzufrieden (Drei OPs für den kleinsten Wirbelsäulen-Eingriff)', '', 'Verwaltung und Abläufe:', 'weniger zufrieden (Lange Wartezeit auf OP-Termin und auf OP-Berichte)', '', 'Ausstattung und Gestaltung:', 'zufrieden (Ausstattung für Privatpatient war akzeptabel)', '', '', '']"
